936c5fd5,/home/astrocipher/deepfense-framework/temp_audio/936c5fd5.flac,5.47013092,spoof
6641968c,/home/astrocipher/deepfense-framework/temp_audio/6641968c.flac,5.470130205,spoof
4e4365cb,/home/astrocipher/deepfense-framework/temp_audio/4e4365cb.mp3,5.4209023836363635,spoof
9b27c617,/home/astrocipher/deepfense-framework/temp_audio/9b27c617.mp3,5.331631462500001,spoof
59d04f79,/home/astrocipher/deepfense-framework/temp_audio/59d04f79.mp3,5.410490425454546,spoof
18a3082b,/home/astrocipher/deepfense-framework/temp_audio/18a3082b.flac,5.470130205,spoof
f3905e22,/home/astrocipher/deepfense-framework/temp_audio/f3905e22.mp3,5.419687530909091,spoof
8af1d1a5,/home/astrocipher/deepfense-framework/temp_audio/8af1d1a5.mp3,5.328740795000001,spoof
9bb5e97d,/home/astrocipher/deepfense-framework/temp_audio/9bb5e97d.mp3,5.409455992727273,spoof
0d3e0586,/home/astrocipher/deepfense-framework/temp_audio/0d3e0586.mp3,0.0,bonafide
5baa4491,/home/astrocipher/deepfense-framework/temp_audio/5baa4491.mp3,0.0,bonafide
fb02ba92,/home/astrocipher/deepfense-framework/temp_audio/fb02ba92.mp3,5.420294543636364,spoof
472c76e2,/home/astrocipher/deepfense-framework/temp_audio/472c76e2.wav,-1.16366273,spoof
cacf96df,/home/astrocipher/deepfense-framework/temp_audio/cacf96df.wav,1.241375685,spoof
c2b94705,/home/astrocipher/deepfense-framework/temp_audio/c2b94705.wav,0.5720399,spoof
93239415,/home/astrocipher/deepfense-framework/temp_audio/93239415.wav,-1.1636607049999999,spoof
1e9ce377,/home/astrocipher/deepfense-framework/temp_audio/1e9ce377.wav,1.2413740149999999,bonafide
69123d7e,/home/astrocipher/deepfense-framework/temp_audio/69123d7e.wav,0.5720365649999999,spoof
a669aab1,/home/astrocipher/deepfense-framework/temp_audio/a669aab1.wav,-0.26698792,spoof
ac539564,/home/astrocipher/deepfense-framework/temp_audio/ac539564.wav,0.66026801,spoof
28efa7ea,/home/astrocipher/deepfense-framework/temp_audio/28efa7ea.wav,-1.1636607049999999,spoof
3dac65ae,/home/astrocipher/deepfense-framework/temp_audio/3dac65ae.wav,1.2413740149999999,bonafide
40bac67d,/home/astrocipher/deepfense-framework/temp_audio/40bac67d.wav,0.5720365649999999,spoof
99a631f3,/home/astrocipher/deepfense-framework/temp_audio/99a631f3.wav,-0.26698792,spoof
8c9b8a5f,/home/astrocipher/deepfense-framework/temp_audio/8c9b8a5f.wav,0.66026801,spoof
ab9f9034,/home/astrocipher/deepfense-framework/temp_audio/ab9f9034.wav,-1.163659275,spoof
ee70aaa8,/home/astrocipher/deepfense-framework/temp_audio/ee70aaa8.wav,1.24137199,bonafide
de6a7326,/home/astrocipher/deepfense-framework/temp_audio/de6a7326.wav,0.57203734,spoof
216089c9,/home/astrocipher/deepfense-framework/temp_audio/216089c9.wav,-0.26699892,spoof
12ab9b8c,/home/astrocipher/deepfense-framework/temp_audio/12ab9b8c.wav,0.6602635400000001,spoof
